2KRank,PLAYER_NAME,Rating,season,PLAYER_ID
171,Jusuf Nurkic,75,2016,203994
78,Jusuf Nurkic,79,2017,203994
75,Jusuf Nurkic,79,2018,203994
55,Jusuf Nurkic,83,2019,203994
45,Jusuf Nurkic,84,2020,203994
444,Bruno Caboclo,64,2014,203998
444,Bruno Caboclo,64,2015,203998
434,Bruno Caboclo,66,2016,203998
453,Bruno Caboclo,67,2017,203998
476,Bruno Caboclo,66,2018,203998
358,Bruno Caboclo,72,2020,203998
65,Nikola Jokic,79,2016,203999
21,Nikola Jokic,88,2017,203999
15,Nikola Jokic,89,2018,203999
12,Nikola Jokic,90,2019,203999
11,Nikola Jokic,90,2020,203999
48,Kristaps Porzingis,81,2016,204001
33,Kristaps Porzingis,86,2017,204001
21,Kristaps Porzingis,88,2018,204001
21,Kristaps Porzingis,87,2019,204001
23,Kristaps Porzingis,87,2020,204001
425,Edy Tavares,67,2016,204002
408,Edy Tavares,69,2017,204002
328,Damjan Rudez,69,2014,204014
328,Damjan Rudez,69,2015,204014
434,Damjan Rudez,66,2016,204014
363,Tyler Johnson,68,2014,204020
363,Tyler Johnson,68,2015,204020
171,Tyler Johnson,75,2016,204020
116,Tyler Johnson,77,2017,204020
167,Tyler Johnson,76,2018,204020
239,Tyler Johnson,74,2019,204020
358,Tyler Johnson,72,2020,204020
461,Jack Cooley,66,2017,204022
328,Tim Frazier,69,2014,204025
328,Tim Frazier,69,2015,204025
344,Tim Frazier,70,2016,204025
256,Tim Frazier,73,2017,204025
332,Tim Frazier,72,2018,204025
317,Tim Frazier,72,2019,204025
358,Tim Frazier,72,2020,204025
328,Tarik Black,69,2014,204028
328,Tarik Black,69,2015,204028
344,Tarik Black,70,2016,204028
256,Tarik Black,73,2017,204028
461,Travis Wear,66,2017,204037
476,Travis Wear,66,2018,204037
328,Langston Galloway,69,2014,204038
328,Langston Galloway,69,2015,204038
321,Langston Galloway,71,2016,204038
256,Langston Galloway,73,2017,204038
261,Langston Galloway,74,2018,204038
317,Langston Galloway,72,2019,204038
224,Langston Galloway,75,2020,204038
328,Joe Ingles,69,2014,204060
328,Joe Ingles,69,2015,204060
250,Joe Ingles,73,2016,204060
92,Joe Ingles,78,2017,204060
75,Joe Ingles,79,2018,204060
91,Joe Ingles,79,2019,204060
119,Joe Ingles,78,2020,204060
461,John Holland,66,2017,204066
476,John Holland,66,2018,204066
434,Jarell Eddie,66,2016,204067
453,Jarell Eddie,67,2017,204067
250,T.J. McConnell,73,2016,204456
172,T.J. McConnell,75,2017,204456
221,T.J. McConnell,75,2018,204456
204,T.J. McConnell,75,2019,204456
224,T.J. McConnell,75,2020,204456
65,Jahlil Okafor,79,2016,1626143
256,Jahlil Okafor,73,2017,1626143
300,Jahlil Okafor,73,2018,1626143
165,Jahlil Okafor,76,2019,1626143
177,Jahlil Okafor,76,2020,1626143
131,Emmanuel Mudiay,76,2016,1626144
256,Emmanuel Mudiay,73,2017,1626144
261,Emmanuel Mudiay,74,2018,1626144
165,Emmanuel Mudiay,76,2019,1626144
268,Emmanuel Mudiay,74,2020,1626144
321,Tyus Jones,71,2016,1626145
256,Tyus Jones,73,2017,1626145
261,Tyus Jones,74,2018,1626145
274,Tyus Jones,73,2019,1626145
177,Tyus Jones,76,2020,1626145
287,Justin Anderson,72,2016,1626147
256,Justin Anderson,73,2017,1626147
332,Justin Anderson,72,2018,1626147
422,Justin Anderson,71,2020,1626147
378,Anthony Brown,69,2016,1626148
377,Anthony Brown,70,2017,1626148
344,Montrezl Harrell,70,2016,1626149
206,Montrezl Harrell,74,2017,1626149
167,Montrezl Harrell,76,2018,1626149
55,Montrezl Harrell,83,2019,1626149
64,Montrezl Harrell,82,2020,1626149
408,Andrew Harrison,68,2016,1626150
314,Andrew Harrison,72,2017,1626150
261,Andrew Harrison,74,2018,1626150
441,Aaron Harrison,65,2016,1626151
378,Delon Wright,69,2016,1626153
314,Delon Wright,72,2017,1626153
129,Delon Wright,77,2018,1626153
165,Delon Wright,76,2019,1626153
224,Delon Wright,75,2020,1626153
441,RJ Hunter,65,2016,1626154
466,RJ Hunter,65,2017,1626154
486,RJ Hunter,65,2018,1626154
344,Sam Dekker,70,2016,1626155
256,Sam Dekker,73,2017,1626155
370,Sam Dekker,71,2018,1626155
65,D'Angelo Russell,79,2016,1626156
61,D'Angelo Russell,80,2017,1626156
48,D'Angelo Russell,83,2018,1626156
21,D'Angelo Russell,87,2019,1626156
45,D'Angelo Russell,84,2020,1626156
15,Karl-Anthony Towns,88,2016,1626157
12,Karl-Anthony Towns,90,2017,1626157
10,Karl-Anthony Towns,91,2018,1626157
14,Karl-Anthony Towns,89,2019,1626157
11,Karl-Anthony Towns,90,2020,1626157
344,Richaun Holmes,70,2016,1626158
143,Richaun Holmes,76,2017,1626158
221,Richaun Holmes,75,2018,1626158
204,Richaun Holmes,75,2019,1626158
119,Richaun Holmes,78,2020,1626158
105,Justise Winslow,77,2016,1626159
143,Justise Winslow,76,2017,1626159
167,Justise Winslow,76,2018,1626159
113,Justise Winslow,78,2019,1626159
143,Justise Winslow,77,2020,1626159
287,Willie Cauley-Stein,72,2016,1626161
143,Willie Cauley-Stein,76,2017,1626161
75,Willie Cauley-Stein,79,2018,1626161
91,Willie Cauley-Stein,79,2019,1626161
143,Willie Cauley-Stein,77,2020,1626161
344,Kelly Oubre Jr.,70,2016,1626162
206,Kelly Oubre Jr.,74,2017,1626162
167,Kelly Oubre Jr.,76,2018,1626162
113,Kelly Oubre Jr.,78,2019,1626162
72,Kelly Oubre Jr.,81,2020,1626162
203,Frank Kaminsky,74,2016,1626163
143,Frank Kaminsky,76,2017,1626163
167,Frank Kaminsky,76,2018,1626163
165,Frank Kaminsky,76,2019,1626163
224,Frank Kaminsky,75,2020,1626163
87,Devin Booker,78,2016,1626164
38,Devin Booker,85,2017,1626164
25,Devin Booker,87,2018,1626164
32,Devin Booker,86,2019,1626164
23,Devin Booker,87,2020,1626164
250,Cameron Payne,73,2016,1626166
357,Cameron Payne,71,2017,1626166
370,Cameron Payne,71,2018,1626166
317,Cameron Payne,72,2019,1626166
268,Cameron Payne,74,2020,1626166
87,Myles Turner,78,2016,1626167
42,Myles Turner,84,2017,1626167
68,Myles Turner,80,2018,1626167
64,Myles Turner,82,2019,1626167
97,Myles Turner,79,2020,1626167
287,Trey Lyles,72,2016,1626168
206,Trey Lyles,74,2017,1626168
167,Trey Lyles,76,2018,1626168
204,Trey Lyles,75,2019,1626168
224,Trey Lyles,75,2020,1626168
171,Stanley Johnson,75,2016,1626169
256,Stanley Johnson,73,2017,1626169
261,Stanley Johnson,74,2018,1626169
274,Stanley Johnson,73,2019,1626169
422,Stanley Johnson,71,2020,1626169
287,Jerian Grant,72,2016,1626170
206,Jerian Grant,74,2017,1626170
261,Jerian Grant,74,2018,1626170
358,Jerian Grant,72,2020,1626170
203,Bobby Portis,74,2016,1626171
143,Bobby Portis,76,2017,1626171
75,Bobby Portis,79,2018,1626171
113,Bobby Portis,78,2019,1626171
143,Bobby Portis,77,2020,1626171
344,Kevon Looney,70,2016,1626172
377,Kevon Looney,70,2017,1626172
370,Kevon Looney,71,2018,1626172
138,Kevon Looney,77,2019,1626172
268,Kevon Looney,74,2020,1626172
378,Rashad Vaughn,69,2016,1626173
377,Rashad Vaughn,70,2017,1626173
408,Christian Wood,68,2016,1626174
239,Christian Wood,74,2019,1626174
83,Christian Wood,80,2020,1626174
321,Jordan Mickey,71,2016,1626175
357,Jordan Mickey,71,2017,1626175
434,Rakeem Christmas,66,2016,1626176
287,Rondae Hollis-Jefferson,72,2016,1626178
172,Rondae Hollis-Jefferson,75,2017,1626178
108,Rondae Hollis-Jefferson,78,2018,1626178
204,Rondae Hollis-Jefferson,75,2019,1626178
177,Rondae Hollis-Jefferson,76,2020,1626178
321,Terry Rozier,71,2016,1626179
206,Terry Rozier,74,2017,1626179
75,Terry Rozier,79,2018,1626179
113,Terry Rozier,78,2019,1626179
97,Terry Rozier,79,2020,1626179
203,Norman Powell,74,2016,1626181
172,Norman Powell,75,2017,1626181
261,Norman Powell,74,2018,1626181
239,Norman Powell,74,2019,1626181
143,Norman Powell,77,2020,1626181
408,Chasson Randle,69,2017,1626184
421,Chasson Randle,69,2018,1626184
422,Chasson Randle,71,2020,1626184
378,Jarell Martin,69,2016,1626185
314,Jarell Martin,72,2017,1626185
300,Jarell Martin,73,2018,1626185
422,Michael Frazier,68,2019,1626187
530,Michael Frazier,68,2020,1626187
408,Quinn Cook,69,2017,1626188
261,Quinn Cook,74,2018,1626188
239,Quinn Cook,74,2019,1626188
310,Quinn Cook,73,2020,1626188
378,Chris McCullough,69,2016,1626191
408,Chris McCullough,69,2017,1626191
378,Pat Connaughton,69,2016,1626192
377,Pat Connaughton,70,2017,1626192
332,Pat Connaughton,72,2018,1626192
239,Pat Connaughton,74,2019,1626192
310,Pat Connaughton,73,2020,1626192
378,Willy Hernangomez,69,2016,1626195
116,Willy Hernangomez,77,2017,1626195
167,Willy Hernangomez,76,2018,1626195
165,Willy Hernangomez,76,2019,1626195
224,Willy Hernangomez,75,2020,1626195
171,Josh Richardson,75,2016,1626196
206,Josh Richardson,74,2017,1626196
108,Josh Richardson,78,2018,1626196
81,Josh Richardson,80,2019,1626196
83,Josh Richardson,80,2020,1626196
408,Darrun Hilliard,68,2016,1626199
408,Darrun Hilliard,69,2017,1626199
321,Joe Young,71,2016,1626202
314,Joe Young,72,2017,1626202
441,Treveon Graham,65,2016,1626203
143,Treveon Graham,76,2017,1626203
421,Treveon Graham,69,2018,1626203
361,Treveon Graham,71,2019,1626203
422,Treveon Graham,71,2020,1626203
171,Larry Nance Jr.,75,2016,1626204
116,Larry Nance Jr.,77,2017,1626204
129,Larry Nance Jr.,77,2018,1626204
113,Larry Nance Jr.,78,2019,1626204
97,Larry Nance Jr.,79,2020,1626204
203,Mario Hezonja,74,2016,1626209
256,Mario Hezonja,73,2017,1626209
167,Mario Hezonja,76,2018,1626209
204,Mario Hezonja,75,2019,1626209
310,Mario Hezonja,73,2020,1626209
344,Alan Williams,70,2016,1626210
172,Alan Williams,75,2017,1626210
221,Alan Williams,75,2018,1626210
504,Sir'Dominic Pointer,69,2020,1626218
408,Royce O'Neale,69,2017,1626220
261,Royce O'Neale,74,2018,1626220
274,Royce O'Neale,73,2019,1626220
268,Royce O'Neale,74,2020,1626220
357,Cedi Osman,71,2017,1626224
221,Cedi Osman,75,2018,1626224
204,Cedi Osman,75,2019,1626224
224,Cedi Osman,75,2020,1626224
466,Luis Montero,65,2017,1626242
344,Cristiano Felicio,70,2016,1626245
256,Cristiano Felicio,73,2017,1626245
370,Cristiano Felicio,71,2018,1626245
317,Cristiano Felicio,72,2019,1626245
358,Cristiano Felicio,72,2020,1626245
171,Boban Marjanovic,75,2016,1626246
206,Boban Marjanovic,74,2017,1626246
221,Boban Marjanovic,75,2018,1626246
204,Boban Marjanovic,75,2019,1626246
224,Boban Marjanovic,75,2020,1626246
378,Maurice Ndour,69,2016,1626254
250,Salah Mejri,73,2016,1626257
206,Salah Mejri,74,2017,1626257
167,Salah Mejri,76,2018,1626257
411,Malcolm Miller,69,2019,1626259
504,Malcolm Miller,69,2020,1626259
530,Levi Randolph,68,2020,1626260
287,Marcelo Huertas,72,2016,1626273
408,Jonathan Gibson,68,2016,1626780
332,Jonathan Gibson,72,2018,1626780
206,Malcolm Delaney,74,2017,1627098
470,Walt Lemon Jr.,67,2018,1627215
393,Briante Weber,70,2018,1627362
65,Ben Simmons,79,2016,1627732
78,Ben Simmons,79,2017,1627732
25,Ben Simmons,87,2018,1627732
21,Ben Simmons,87,2019,1627732
23,Ben Simmons,87,2020,1627732
287,Dragan Bender,72,2016,1627733
314,Dragan Bender,72,2017,1627733
300,Dragan Bender,73,2018,1627733
504,Dragan Bender,69,2020,1627733
321,Domantas Sabonis,71,2016,1627734
256,Domantas Sabonis,73,2017,1627734
75,Domantas Sabonis,79,2018,1627734
72,Domantas Sabonis,81,2019,1627734
36,Domantas Sabonis,85,2020,1627734
378,Wade Baldwin IV,69,2016,1627735
408,Wade Baldwin IV,69,2017,1627735
455,Wade Baldwin IV,68,2018,1627735
378,Malik Beasley,69,2016,1627736
314,Malik Beasley,72,2017,1627736
332,Malik Beasley,72,2018,1627736
138,Malik Beasley,77,2019,1627736
143,Malik Beasley,77,2020,1627736
321,Marquese Chriss,71,2016,1627737
143,Marquese Chriss,76,2017,1627737
261,Marquese Chriss,74,2018,1627737
177,Marquese Chriss,76,2020,1627737
378,Deyonta Davis,69,2016,1627738
314,Deyonta Davis,72,2017,1627738
300,Deyonta Davis,73,2018,1627738
361,Deyonta Davis,71,2019,1627738
422,Deyonta Davis,71,2020,1627738
105,Kris Dunn,77,2016,1627739
314,Kris Dunn,72,2017,1627739
108,Kris Dunn,78,2018,1627739
204,Kris Dunn,75,2019,1627739
177,Kris Dunn,76,2020,1627739
344,Henry Ellenson,70,2016,1627740
357,Henry Ellenson,71,2017,1627740
421,Henry Ellenson,69,2018,1627740
411,Henry Ellenson,69,2019,1627740
504,Henry Ellenson,69,2020,1627740
171,Buddy Hield,75,2016,1627741
116,Buddy Hield,77,2017,1627741
75,Buddy Hield,79,2018,1627741
50,Buddy Hield,84,2019,1627741
72,Buddy Hield,81,2020,1627741
87,Brandon Ingram,78,2016,1627742
143,Brandon Ingram,76,2017,1627742
51,Brandon Ingram,82,2018,1627742
72,Brandon Ingram,81,2019,1627742
29,Brandon Ingram,86,2020,1627742
437,Demetrius Jackson,68,2017,1627743
455,Demetrius Jackson,68,2018,1627743
378,Brice Johnson,69,2016,1627744
377,Brice Johnson,70,2017,1627744
408,Damian Jones,68,2016,1627745
377,Damian Jones,70,2017,1627745
421,Damian Jones,69,2018,1627745
268,Damian Jones,74,2020,1627745
344,Skal Labissiere,70,2016,1627746
143,Skal Labissiere,76,2017,1627746
221,Skal Labissiere,75,2018,1627746
387,Skal Labissiere,70,2019,1627746
268,Skal Labissiere,74,2020,1627746
321,Caris LeVert,71,2016,1627747
172,Caris LeVert,75,2017,1627747
167,Caris LeVert,76,2018,1627747
113,Caris LeVert,78,2019,1627747
53,Caris LeVert,83,2020,1627747
321,Thon Maker,71,2016,1627748
172,Thon Maker,75,2017,1627748
332,Thon Maker,72,2018,1627748
317,Thon Maker,72,2019,1627748
310,Thon Maker,73,2020,1627748
344,Dejounte Murray,70,2016,1627749
256,Dejounte Murray,73,2017,1627749
108,Dejounte Murray,78,2018,1627749
113,Dejounte Murray,78,2019,1627749
83,Dejounte Murray,80,2020,1627749
171,Jamal Murray,75,2016,1627750
116,Jamal Murray,77,2017,1627750
59,Jamal Murray,81,2018,1627750
50,Jamal Murray,84,2019,1627750
36,Jamal Murray,85,2020,1627750
321,Jakob Poeltl,71,2016,1627751
314,Jakob Poeltl,72,2017,1627751
221,Jakob Poeltl,75,2018,1627751
138,Jakob Poeltl,77,2019,1627751
177,Jakob Poeltl,76,2020,1627751
321,Taurean Prince,71,2016,1627752
172,Taurean Prince,75,2017,1627752
75,Taurean Prince,79,2018,1627752
138,Taurean Prince,77,2019,1627752
310,Taurean Prince,73,2020,1627752
408,Zhou Qi,69,2017,1627753
476,Zhou Qi,66,2018,1627753
434,Diamond Stone,66,2016,1627754
377,Diamond Stone,70,2017,1627754
378,Tyler Ulis,69,2016,1627755
172,Tyler Ulis,75,2017,1627755
261,Tyler Ulis,74,2018,1627755
287,Denzel Valentine,72,2016,1627756
256,Denzel Valentine,73,2017,1627756
261,Denzel Valentine,74,2018,1627756
239,Denzel Valentine,74,2019,1627756
177,Denzel Valentine,76,2020,1627756
425,Stephen Zimmerman,67,2016,1627757
453,Stephen Zimmerman,67,2017,1627757
437,Ron Baker,68,2017,1627758
300,Ron Baker,73,2018,1627758
203,Jaylen Brown,74,2016,1627759
143,Jaylen Brown,76,2017,1627759
43,Jaylen Brown,84,2018,1627759
91,Jaylen Brown,79,2019,1627759
45,Jaylen Brown,84,2020,1627759
378,DeAndre' Bembry,69,2016,1627761
408,DeAndre' Bembry,69,2017,1627761
393,DeAndre' Bembry,70,2018,1627761
274,DeAndre' Bembry,73,2019,1627761
310,DeAndre' Bembry,73,2020,1627761
425,Joel Bolomboy,67,2016,1627762
408,Joel Bolomboy,69,2017,1627762
344,Malcolm Brogdon,70,2016,1627763
92,Malcolm Brogdon,78,2017,1627763
75,Malcolm Brogdon,79,2018,1627763
55,Malcolm Brogdon,83,2019,1627763
53,Malcolm Brogdon,83,2020,1627763
425,Cheick Diallo,67,2016,1627767
377,Cheick Diallo,70,2017,1627767
332,Cheick Diallo,72,2018,1627767
239,Cheick Diallo,74,2019,1627767
310,Cheick Diallo,73,2020,1627767
378,Kay Felder,69,2016,1627770
408,Kay Felder,69,2017,1627770
421,Kay Felder,69,2018,1627770
408,Michael Gbinije,68,2016,1627771
377,Michael Gbinije,70,2017,1627771
476,Daniel Hamilton,66,2018,1627772
378,AJ Hammons,69,2016,1627773
437,AJ Hammons,68,2017,1627773
408,Jake Layman,68,2016,1627774
408,Jake Layman,69,2017,1627774
393,Jake Layman,70,2018,1627774
204,Jake Layman,75,2019,1627774
310,Jake Layman,73,2020,1627774
344,Patrick McCaw,70,2016,1627775
256,Patrick McCaw,73,2017,1627775
332,Patrick McCaw,72,2018,1627775
317,Patrick McCaw,72,2019,1627775
310,Patrick McCaw,73,2020,1627775
408,Georges Niang,68,2016,1627777
461,Georges Niang,66,2017,1627777
421,Georges Niang,69,2018,1627777
317,Georges Niang,72,2019,1627777
310,Georges Niang,73,2020,1627777
425,Chinanu Onuaku,67,2016,1627778
408,Chinanu Onuaku,69,2017,1627778
421,Chinanu Onuaku,69,2018,1627778
408,Gary Payton II,69,2017,1627780
455,Gary Payton II,68,2018,1627780
358,Gary Payton II,72,2020,1627780
378,Malachi Richardson,69,2016,1627781
377,Malachi Richardson,70,2017,1627781
421,Malachi Richardson,69,2018,1627781
377,Wayne Selden,70,2017,1627782
261,Wayne Selden,74,2018,1627782
425,Pascal Siakam,67,2016,1627783
314,Pascal Siakam,72,2017,1627783
129,Pascal Siakam,77,2018,1627783
21,Pascal Siakam,87,2019,1627783
17,Pascal Siakam,88,2020,1627783
567,Jarrod Uthoff,67,2020,1627784
408,Isaiah Whitehead,68,2016,1627785
256,Isaiah Whitehead,73,2017,1627785
370,Isaiah Whitehead,71,2018,1627785
370,Troy Williams,71,2018,1627786
377,Furkan Korkmaz,70,2017,1627788
370,Furkan Korkmaz,71,2018,1627788
274,Furkan Korkmaz,73,2019,1627788
224,Furkan Korkmaz,75,2020,1627788
378,Timothe Luwawu-Cabarrot,69,2016,1627789
314,Timothe Luwawu-Cabarrot,72,2017,1627789
393,Timothe Luwawu-Cabarrot,70,2018,1627789
268,Timothe Luwawu-Cabarrot,74,2020,1627789
357,Ante Zizic,71,2017,1627790
300,Ante Zizic,73,2018,1627790
274,Ante Zizic,73,2019,1627790
310,Ante Zizic,73,2020,1627790
206,Yogi Ferrell,74,2017,1627812
261,Yogi Ferrell,74,2018,1627812
239,Yogi Ferrell,74,2019,1627812
422,Yogi Ferrell,71,2020,1627812
470,Damion Lee,67,2018,1627814
268,Damion Lee,74,2020,1627814
421,Alex Poythress,69,2018,1627816
453,Tim Quarterman,67,2017,1627817
437,Isaiah Taylor,68,2017,1627819
411,Tyrone Wallace,69,2019,1627820
530,Tyrone Wallace,68,2020,1627820
377,Guerschon Yabusele,70,2017,1627824
421,Guerschon Yabusele,69,2018,1627824
408,Rade Zagorac,69,2017,1627825
425,Ivica Zubac,67,2016,1627826
172,Ivica Zubac,75,2017,1627826
300,Ivica Zubac,73,2018,1627826
138,Ivica Zubac,77,2019,1627826
119,Ivica Zubac,78,2020,1627826
314,Dorian Finney-Smith,72,2017,1627827
332,Dorian Finney-Smith,72,2018,1627827
274,Dorian Finney-Smith,73,2019,1627827
177,Dorian Finney-Smith,76,2020,1627827
408,Fred VanVleet,69,2017,1627832
129,Fred VanVleet,77,2018,1627832
91,Fred VanVleet,79,2019,1627832
36,Fred VanVleet,85,2020,1627832
344,Georgios Papagiannis,70,2016,1627834
314,Georgios Papagiannis,72,2017,1627834
408,Paul Zipser,68,2016,1627835
357,Paul Zipser,71,2017,1627835
437,Abdel Nader,68,2017,1627846
455,Abdel Nader,68,2018,1627846
387,Abdel Nader,70,2019,1627846
422,Abdel Nader,71,2020,1627846
461,Daniel Ochefu,66,2017,1627849
434,Marshall Plumlee,66,2016,1627850
437,Marshall Plumlee,68,2017,1627850
250,Mindaugas Kuzminskas,73,2016,1627851
256,Mindaugas Kuzminskas,73,2017,1627851
437,Nicolas Brussino,68,2017,1627852
317,Ryan Arcidiacono,72,2019,1627853
469,Ryan Arcidiacono,70,2020,1627853
357,Bryn Forbes,71,2017,1627854
332,Bryn Forbes,72,2018,1627854
204,Bryn Forbes,75,2019,1627854
268,Bryn Forbes,74,2020,1627854
408,Okaro White,69,2017,1627855
441,Danuel House Jr.,65,2016,1627863
408,Danuel House Jr.,69,2017,1627863
421,Danuel House Jr.,69,2018,1627863
274,Danuel House Jr.,73,2019,1627863
177,Danuel House Jr.,76,2020,1627863
453,Marcus Georges-Hunt,67,2017,1627875
486,Marcus Georges-Hunt,65,2018,1627875
455,Jalen Jones,68,2018,1627883
370,Derrick Jones Jr.,71,2018,1627884
239,Derrick Jones Jr.,74,2019,1627884
224,Derrick Jones Jr.,75,2020,1627884
421,Shaquille Harrison,69,2018,1627885
274,Shaquille Harrison,73,2019,1627885
310,Shaquille Harrison,73,2020,1627885
455,Alex Caruso,68,2018,1627936
274,Alex Caruso,73,2019,1627936
268,Alex Caruso,74,2020,1627936
567,Josh Gray,67,2020,1627982
408,David Nwaba,68,2016,1628021
256,David Nwaba,73,2017,1628021
300,David Nwaba,73,2018,1628021
274,David Nwaba,73,2019,1628021
310,David Nwaba,73,2020,1628021
317,Alfonzo McKinnie,72,2019,1628035
469,Alfonzo McKinnie,70,2020,1628035
61,Markelle Fultz,80,2017,1628365
167,Markelle Fultz,76,2018,1628365
239,Markelle Fultz,74,2019,1628365
143,Markelle Fultz,77,2020,1628365
61,Lonzo Ball,80,2017,1628366
75,Lonzo Ball,79,2018,1628366
91,Lonzo Ball,79,2019,1628366
143,Lonzo Ball,77,2020,1628366
92,Josh Jackson,78,2017,1628367
129,Josh Jackson,77,2018,1628367
165,Josh Jackson,76,2019,1628367
310,Josh Jackson,73,2020,1628367
116,De'Aaron Fox,77,2017,1628368
108,De'Aaron Fox,78,2018,1628368
32,De'Aaron Fox,86,2019,1628368
36,De'Aaron Fox,85,2020,1628368
116,Jayson Tatum,77,2017,1628369
25,Jayson Tatum,87,2018,1628369
40,Jayson Tatum,85,2019,1628369
23,Jayson Tatum,87,2020,1628369
172,Malik Monk,75,2017,1628370
261,Malik Monk,74,2018,1628370
204,Malik Monk,75,2019,1628370
224,Malik Monk,75,2020,1628370
143,Jonathan Isaac,76,2017,1628371
167,Jonathan Isaac,76,2018,1628371
165,Jonathan Isaac,76,2019,1628371
64,Jonathan Isaac,82,2020,1628371
143,Dennis Smith Jr.,76,2017,1628372
108,Dennis Smith Jr.,78,2018,1628372
138,Dennis Smith Jr.,77,2019,1628372
358,Dennis Smith Jr.,72,2020,1628372
206,Frank Ntilikina,74,2017,1628373
261,Frank Ntilikina,74,2018,1628373
274,Frank Ntilikina,73,2019,1628373
310,Frank Ntilikina,73,2020,1628373
172,Lauri Markkanen,75,2017,1628374
51,Lauri Markkanen,82,2018,1628374
55,Lauri Markkanen,83,2019,1628374
83,Lauri Markkanen,80,2020,1628374
172,Donovan Mitchell,75,2017,1628378
25,Donovan Mitchell,87,2018,1628378
16,Donovan Mitchell,88,2019,1628378
17,Donovan Mitchell,88,2020,1628378
357,Luke Kennard,71,2017,1628379
332,Luke Kennard,72,2018,1628379
204,Luke Kennard,75,2019,1628379
119,Luke Kennard,78,2020,1628379
256,Zach Collins,73,2017,1628380
393,Zach Collins,70,2018,1628380
239,Zach Collins,74,2019,1628380
224,Zach Collins,75,2020,1628380
256,John Collins,73,2017,1628381
75,John Collins,79,2018,1628381
50,John Collins,84,2019,1628381
36,John Collins,85,2020,1628381
314,Justin Jackson,72,2017,1628382
300,Justin Jackson,73,2018,1628382
239,Justin Jackson,74,2019,1628382
358,Justin Jackson,72,2020,1628382
377,Justin Patton,70,2017,1628383
393,Justin Patton,70,2018,1628383
504,Justin Patton,69,2020,1628383
357,OG Anunoby,71,2017,1628384
167,OG Anunoby,76,2018,1628384
274,OG Anunoby,73,2019,1628384
97,OG Anunoby,79,2020,1628384
377,Harry Giles III,70,2017,1628385
300,Harry Giles III,73,2018,1628385
239,Harry Giles III,74,2019,1628385
224,Harry Giles III,75,2020,1628385
314,Jarrett Allen,72,2017,1628386
108,Jarrett Allen,78,2018,1628386
91,Jarrett Allen,79,2019,1628386
72,Jarrett Allen,81,2020,1628386
455,Ike Anigbogu,68,2018,1628387
332,TJ Leaf,72,2018,1628388
239,TJ Leaf,74,2019,1628388
422,TJ Leaf,71,2020,1628388
314,Bam Adebayo,72,2017,1628389
108,Bam Adebayo,78,2018,1628389
91,Bam Adebayo,79,2019,1628389
29,Bam Adebayo,86,2020,1628389
357,Terrance Ferguson,71,2017,1628390
421,Terrance Ferguson,69,2018,1628390
361,Terrance Ferguson,71,2019,1628390
422,Terrance Ferguson,71,2020,1628390
393,D.J. Wilson,70,2018,1628391
317,D.J. Wilson,72,2019,1628391
469,D.J. Wilson,70,2020,1628391
455,Isaiah Hartenstein,68,2018,1628392
422,Isaiah Hartenstein,68,2019,1628392
310,Isaiah Hartenstein,73,2020,1628392
421,Jawun Evans,69,2018,1628393
358,Anzejs Pasecniks,72,2020,1628394
408,Jordan Bell,69,2017,1628395
129,Jordan Bell,77,2018,1628395
239,Jordan Bell,74,2019,1628395
268,Jordan Bell,74,2020,1628395
408,Tony Bradley,69,2017,1628396
393,Tony Bradley,70,2018,1628396
387,Tony Bradley,70,2019,1628396
224,Tony Bradley,75,2020,1628396
332,Ivan Rabb,72,2018,1628397
239,Ivan Rabb,74,2019,1628397
268,Ivan Rabb,74,2020,1628397
314,Kyle Kuzma,72,2017,1628398
68,Kyle Kuzma,80,2018,1628398
50,Kyle Kuzma,84,2019,1628398
177,Kyle Kuzma,76,2020,1628398
421,Tyler Lydon,69,2018,1628399
387,Tyler Lydon,70,2019,1628399
455,Semi Ojeleye,68,2018,1628400
274,Semi Ojeleye,73,2019,1628400
422,Semi Ojeleye,71,2020,1628400
377,Derrick White,70,2017,1628401
421,Derrick White,69,2018,1628401
113,Derrick White,78,2019,1628401
97,Derrick White,79,2020,1628401
377,Frank Jackson,70,2017,1628402
393,Frank Jackson,70,2018,1628402
361,Frank Jackson,71,2019,1628402
422,Frank Jackson,71,2020,1628402
377,Caleb Swanigan,70,2017,1628403
393,Caleb Swanigan,70,2018,1628403
387,Caleb Swanigan,70,2019,1628403
504,Caleb Swanigan,69,2020,1628403
377,Josh Hart,70,2017,1628404
167,Josh Hart,76,2018,1628404
204,Josh Hart,75,2019,1628404
224,Josh Hart,75,2020,1628404
332,Johnathan Motley,72,2018,1628405
387,Johnathan Motley,70,2019,1628405
422,Johnathan Motley,71,2020,1628405
408,Dwayne Bacon,69,2017,1628407
370,Dwayne Bacon,71,2018,1628407
274,Dwayne Bacon,73,2019,1628407
469,Dwayne Bacon,70,2020,1628407
476,PJ Dozier,66,2018,1628408
358,PJ Dozier,72,2020,1628408
470,Edmond Sumner,67,2018,1628410
361,Edmond Sumner,71,2019,1628410
422,Edmond Sumner,71,2020,1628410
393,Wes Iwundu,70,2018,1628411
317,Wes Iwundu,72,2019,1628411
358,Wes Iwundu,72,2020,1628411
370,Frank Mason,71,2018,1628412
361,Frank Mason,71,2019,1628412
504,Frank Mason,69,2020,1628412
